PO_ID,Supplier,Order_Date,Delivery_Date,Year_Month,Year,Item_Category,Order_Status,Quantity,Unit_Price,Negotiated_Price,Defective_Units,Compliance,Total_Spend,Total_Negotiated,Savings,Savings_Pct,Defect_Rate_Pct,Is_Compliant,Is_Delivered,Is_Cancelled,Lead_Time_Days,Risk_Tier
PO-00712,Gamma_Co,2023-11-10,,2023-11,2023,Raw Materials,Delivered,825,99.89,97.65,30,Yes,82409.25,80561.25,1848.0,2.24,3.64,1,1,0,,Low
PO-00713,Alpha_Inc,2022-01-28,2022-02-07,2022-01,2022,MRO,Delivered,654,96.01,90.31,10,Yes,62790.54,59062.74,3727.8,5.94,1.53,1,1,0,10,Low
PO-00714,Gamma_Co,2022-03-27,2022-04-06,2022-03,2022,MRO,Delivered,1995,88.47,82.65,87,No,176497.65,164886.75,11610.9,6.58,4.36,0,1,0,10,Medium
PO-00715,Beta_Supplies,2023-10-21,2023-10-28,2023-10,2023,MRO,Delivered,1019,91.56,77.93,111,No,93299.64,79410.67,13888.97,14.89,10.89,0,1,0,7,High
PO-00716,Epsilon_Group,2023-03-15,2023-03-31,2023-03,2023,Packaging,Pending,1675,73.8,65.34,42,Yes,123615.0,109444.5,14170.5,11.46,2.51,1,0,0,16,Low
PO-00717,Gamma_Co,2022-05-19,2022-05-31,2022-05,2022,Raw Materials,Pending,1071,60.77,58.5,0,Yes,65084.67,62653.5,2431.17,3.74,0.0,1,0,0,12,Low
PO-00718,Beta_Supplies,2023-04-18,2023-04-27,2023-04,2023,Office Supplies,Delivered,467,19.17,17.11,49,Yes,8952.39,7990.37,962.02,10.75,10.49,1,1,0,9,High
PO-00719,Delta_Logistics,2022-07-06,2022-07-25,2022-07,2022,MRO,Pending,164,48.16,47.46,27,Yes,7898.24,7783.44,114.8,1.45,16.46,1,0,0,19,High
PO-00720,Epsilon_Group,2022-02-21,2022-03-06,2022-02,2022,Electronics,Cancelled,666,43.76,41.13,18,Yes,29144.16,27392.58,1751.58,6.01,2.7,1,0,1,13,Low
PO-00721,Delta_Logistics,2022-09-24,2022-10-07,2022-09,2022,Packaging,Partially Delivered,1976,34.71,31.56,286,No,68586.96,62362.56,6224.4,9.08,14.47,0,0,0,13,High
PO-00722,Epsilon_Group,2023-01-24,2023-01-29,2023-01,2023,MRO,Delivered,1269,79.61,71.86,47,Yes,101025.09,91190.34,9834.75,9.73,3.7,1,1,0,5,Low
PO-00723,Epsilon_Group,2022-12-02,2022-12-12,2022-12,2022,MRO,Delivered,875,57.63,51.8,16,Yes,50426.25,45325.0,5101.25,10.12,1.83,1,1,0,10,Low
PO-00724,Alpha_Inc,2022-08-05,,2022-08,2022,Packaging,Partially Delivered,1574,17.9,15.85,31,Yes,28174.6,24947.9,3226.7,11.45,1.97,1,0,0,,Low
PO-00725,Epsilon_Group,2023-04-11,2023-04-26,2023-04,2023,Office Supplies,Partially Delivered,1699,32.05,29.34,69,Yes,54452.95,49848.66,4604.29,8.46,4.06,1,0,0,15,Low
PO-00726,Alpha_Inc,2022-12-01,2022-12-17,2022-12,2022,Electronics,Delivered,1566,75.43,71.27,27,Yes,118123.38,111608.82,6514.56,5.52,1.72,1,1,0,16,Low
PO-00727,Gamma_Co,2022-12-12,2022-12-30,2022-12,2022,Electronics,Delivered,1148,17.78,17.16,61,Yes,20411.44,19699.68,711.76,3.49,5.31,1,1,0,18,Medium
PO-00728,Epsilon_Group,2023-01-24,2023-02-11,2023-01,2023,Office Supplies,Delivered,462,91.81,83.14,11,Yes,42416.22,38410.68,4005.54,9.44,2.38,1,1,0,18,Low
PO-00729,Gamma_Co,2022-10-12,2022-10-17,2022-10,2022,Packaging,Delivered,1449,57.02,49.28,71,Yes,82621.98,71406.72,11215.26,13.57,4.9,1,1,0,5,Low
PO-00730,Epsilon_Group,2023-03-08,2023-03-27,2023-03,2023,MRO,Delivered,1493,56.98,52.51,43,Yes,85071.14,78397.43,6673.71,7.84,2.88,1,1,0,19,Low
PO-00731,Alpha_Inc,2022-09-16,2022-09-18,2022-09,2022,Office Supplies,Delivered,778,65.85,62.08,0,No,51231.3,48298.24,2933.06,5.73,0.0,0,1,0,2,Medium
PO-00732,Delta_Logistics,2022-03-25,2022-04-11,2022-03,2022,Packaging,Partially Delivered,1350,85.06,82.34,0,No,114831.0,111159.0,3672.0,3.2,0.0,0,0,0,17,Medium
PO-00733,Epsilon_Group,2023-04-27,2023-05-05,2023-04,2023,Packaging,Delivered,1070,44.4,40.07,26,Yes,47508.0,42874.9,4633.1,9.75,2.43,1,1,0,8,Low
PO-00734,Beta_Supplies,2022-01-20,2022-02-03,2022-01,2022,Packaging,Pending,810,71.02,66.8,73,Yes,57526.2,54108.0,3418.2,5.94,9.01,1,0,0,14,High
PO-00735,Delta_Logistics,2023-07-07,2023-07-23,2023-07,2023,Packaging,Cancelled,725,66.4,62.1,118,Yes,48140.0,45022.5,3117.5,6.48,16.28,1,0,1,16,High
PO-00736,Alpha_Inc,2022-02-23,2022-02-28,2022-02,2022,Electronics,Delivered,1467,34.2,30.5,25,Yes,50171.4,44743.5,5427.9,10.82,1.7,1,1,0,5,Low
PO-00737,Beta_Supplies,2022-12-25,2023-01-12,2022-12,2022,Packaging,Delivered,1942,93.98,81.31,198,Yes,182509.16,157904.02,24605.14,13.48,10.2,1,1,0,18,High
PO-00738,Gamma_Co,2022-08-18,,2022-08,2022,Office Supplies,Delivered,506,84.63,72.69,20,Yes,42822.78,36781.14,6041.64,14.11,3.95,1,1,0,,Low
PO-00739,Alpha_Inc,2023-10-28,2023-11-13,2023-10,2023,MRO,Delivered,969,76.53,75.64,30,Yes,74157.57,73295.16,862.41,1.16,3.1,1,1,0,16,Low
PO-00740,Delta_Logistics,2022-03-12,2022-03-19,2022-03,2022,MRO,Delivered,241,87.42,82.15,0,Yes,21068.22,19798.15,1270.07,6.03,0.0,1,1,0,7,Low
PO-00741,Gamma_Co,2023-10-30,2023-11-09,2023-10,2023,Raw Materials,Delivered,788,97.3,94.44,32,Yes,76672.4,74418.72,2253.68,2.94,4.06,1,1,0,10,Low
PO-00742,Gamma_Co,2022-02-11,2022-02-13,2022-02,2022,Office Supplies,Delivered,1762,74.12,65.71,94,Yes,130599.44,115781.02,14818.42,11.35,5.33,1,1,0,2,Medium
PO-00743,Alpha_Inc,2022-02-01,,2022-02,2022,Raw Materials,Pending,1172,85.76,81.43,25,Yes,100510.72,95435.96,5074.76,5.05,2.13,1,0,0,,Low
PO-00744,Delta_Logistics,2022-09-11,2022-09-30,2022-09,2022,Office Supplies,Delivered,1621,75.68,73.78,226,No,122677.28,119597.38,3079.9,2.51,13.94,0,1,0,19,High
PO-00745,Alpha_Inc,2022-07-24,2022-07-26,2022-07,2022,Packaging,Delivered,1027,73.35,65.42,24,No,75330.45,67186.34,8144.11,10.81,2.34,0,1,0,2,Medium
PO-00746,Beta_Supplies,2022-01-21,,2022-01,2022,Raw Materials,Delivered,1058,65.68,57.21,101,Yes,69489.44,60528.18,8961.26,12.9,9.55,1,1,0,,High
PO-00747,Beta_Supplies,2023-09-29,2023-10-05,2023-09,2023,Packaging,Delivered,145,85.52,81.86,11,No,12400.4,11869.7,530.7,4.28,7.59,0,1,0,6,High
PO-00748,Epsilon_Group,2022-06-06,,2022-06,2022,Office Supplies,Delivered,1737,24.88,24.28,46,Yes,43216.56,42174.36,1042.2,2.41,2.65,1,1,0,,Low
PO-00749,Gamma_Co,2022-09-02,2022-09-15,2022-09,2022,Electronics,Delivered,712,92.85,89.39,43,Yes,66109.2,63645.68,2463.52,3.73,6.04,1,1,0,13,Medium
PO-00750,Epsilon_Group,2022-05-10,2022-05-16,2022-05,2022,Electronics,Delivered,1263,90.24,86.84,28,Yes,113973.12,109678.92,4294.2,3.77,2.22,1,1,0,6,Low
PO-00751,Delta_Logistics,2023-04-30,,2023-04,2023,Electronics,Delivered,1809,13.58,12.68,0,No,24566.22,22938.12,1628.1,6.63,0.0,0,1,0,,Medium
PO-00752,Beta_Supplies,2023-11-17,,2023-11,2023,Electronics,Cancelled,86,93.6,88.22,5,Yes,8049.6,7586.92,462.68,5.75,5.81,1,0,1,,Medium
PO-00753,Epsilon_Group,2022-04-28,,2022-04,2022,MRO,Delivered,1853,21.92,20.72,0,Yes,40617.76,38394.16,2223.6,5.47,0.0,1,1,0,,Low
PO-00754,Beta_Supplies,2023-08-01,2023-08-02,2023-08,2023,Electronics,Delivered,1442,43.98,41.82,140,No,63419.16,60304.44,3114.72,4.91,9.71,0,1,0,1,High
PO-00755,Beta_Supplies,2022-08-12,2022-09-01,2022-08,2022,Office Supplies,Pending,1768,79.61,74.97,207,No,140750.48,132546.96,8203.52,5.83,11.71,0,0,0,20,High
PO-00756,Beta_Supplies,2023-04-22,2023-05-03,2023-04,2023,Electronics,Partially Delivered,1598,26.3,26.03,154,No,42027.4,41595.94,431.46,1.03,9.64,0,0,0,11,High
PO-00757,Alpha_Inc,2023-12-18,2024-01-05,2023-12,2023,MRO,Cancelled,328,93.23,82.63,6,Yes,30579.44,27102.64,3476.8,11.37,1.83,1,0,1,18,Low
PO-00758,Epsilon_Group,2022-09-20,2022-09-25,2022-09,2022,Packaging,Delivered,266,88.29,80.22,4,Yes,23485.14,21338.52,2146.62,9.14,1.5,1,1,0,5,Low
PO-00759,Gamma_Co,2023-01-13,2023-01-28,2023-01,2023,Raw Materials,Delivered,916,59.01,53.37,47,Yes,54053.16,48886.92,5166.24,9.56,5.13,1,1,0,15,Medium
PO-00760,Epsilon_Group,2022-06-21,2022-06-25,2022-06,2022,Packaging,Cancelled,922,10.84,9.27,29,Yes,9994.48,8546.94,1447.54,14.48,3.15,1,0,1,4,Low
PO-00761,Gamma_Co,2023-09-13,2023-09-28,2023-09,2023,Packaging,Delivered,1871,39.42,37.41,101,No,73754.82,69994.11,3760.71,5.1,5.4,0,1,0,15,High
PO-00762,Epsilon_Group,2023-09-14,2023-09-20,2023-09,2023,Raw Materials,Delivered,1346,72.08,67.04,38,Yes,97019.68,90235.84,6783.84,6.99,2.82,1,1,0,6,Low
PO-00763,Epsilon_Group,2022-04-28,2022-05-09,2022-04,2022,Electronics,Delivered,1954,99.78,87.47,57,Yes,194970.12,170916.38,24053.74,12.34,2.92,1,1,0,11,Low
PO-00764,Beta_Supplies,2022-06-17,2022-07-06,2022-06,2022,Electronics,Delivered,111,68.53,65.22,11,Yes,7606.83,7239.42,367.41,4.83,9.91,1,1,0,19,High
PO-00765,Gamma_Co,2022-11-15,2022-11-22,2022-11,2022,Office Supplies,Pending,645,35.05,30.88,27,Yes,22607.25,19917.6,2689.65,11.9,4.19,1,0,0,7,Low
PO-00766,Gamma_Co,2022-04-21,2022-05-04,2022-04,2022,Electronics,Cancelled,1953,68.07,62.95,87,Yes,132940.71,122941.35,9999.36,7.52,4.45,1,0,1,13,Low
PO-00767,Gamma_Co,2023-08-16,2023-09-02,2023-08,2023,Electronics,Delivered,778,64.17,61.6,47,Yes,49924.26,47924.8,1999.46,4.0,6.04,1,1,0,17,Medium
PO-00768,Epsilon_Group,2022-01-27,2022-02-09,2022-01,2022,Office Supplies,Delivered,1415,80.19,78.34,0,Yes,113468.85,110851.1,2617.75,2.31,0.0,1,1,0,13,Low
PO-00769,Gamma_Co,2022-11-16,2022-11-22,2022-11,2022,Raw Materials,Delivered,446,20.61,19.46,14,Yes,9192.06,8679.16,512.9,5.58,3.14,1,1,0,6,Low
PO-00770,Epsilon_Group,2023-08-13,,2023-08,2023,Office Supplies,Delivered,748,85.95,79.16,32,Yes,64290.6,59211.68,5078.92,7.9,4.28,1,1,0,,Low
PO-00771,Alpha_Inc,2023-11-25,2023-12-03,2023-11,2023,Electronics,Pending,1092,65.17,63.11,21,Yes,71165.64,68916.12,2249.52,3.16,1.92,1,0,0,8,Low
PO-00772,Beta_Supplies,2023-01-20,2023-02-02,2023-01,2023,Electronics,Delivered,226,102.47,99.16,28,Yes,23158.22,22410.16,748.06,3.23,12.39,1,1,0,13,High
PO-00773,Delta_Logistics,2023-02-11,2023-02-20,2023-02,2023,Electronics,Delivered,1685,43.42,42.24,262,Yes,73162.7,71174.4,1988.3,2.72,15.55,1,1,0,9,High
PO-00774,Alpha_Inc,2022-07-23,,2022-07,2022,Office Supplies,Delivered,445,68.94,60.35,7,Yes,30678.3,26855.75,3822.55,12.46,1.57,1,1,0,,Low
PO-00775,Gamma_Co,2022-03-19,2022-04-07,2022-03,2022,Raw Materials,Delivered,494,94.82,81.89,29,Yes,46841.08,40453.66,6387.42,13.64,5.87,1,1,0,19,Medium
PO-00776,Beta_Supplies,2023-08-30,2023-09-11,2023-08,2023,MRO,Delivered,1306,21.05,18.27,128,Yes,27491.3,23860.62,3630.68,13.21,9.8,1,1,0,12,High
PO-00777,Beta_Supplies,2023-12-09,2023-12-11,2023-12,2023,Office Supplies,Delivered,1988,105.2,93.23,187,Yes,209137.6,185341.24,23796.36,11.38,9.41,1,1,0,2,High
